0 0.314605 0.00639706
1 0.133771 0.179451
2 0.54681 0.144025
3 0.140276 0.250238
4 0.722303 0.169554
5 0.0968953 0.210336
6 0.571961 0.220873
7 0.54972 0.184986
8 0.571866 0.187053
9 0.027853 0.157801
10 0.438973 0.20189
11 0.262809 0.142389
12 0.437059 0.164057
13 0.226066 0.136688
14 0.0945399 0.13029
15 0.218451 0.187007
16 0.303005 0.168004
17 0.413365 0.186883
18 0.0727378 0.198355
19 0.478248 0.162753
20 0.308542 0.1518
21 0.673054 0.133788
22 0.522312 0.168202
23 0.376346 0.13439
24 0.136862 0.140396
25 0.44468 0.147502
26 0.313449 0.188936
27 0.454301 0.132148
28 0.277568 0.152022
29 0.323176 0.162988
30 0.262694 0.118173
31 0.614211 0.151515
32 0.510182 0.176312
33 0.313666 0.165897
34 0.2128 0.102362
35 0.362562 0.165776
36 0.456278 0.160388
37 0.0967893 0.139408
38 0.463289 0.152801
39 0.301587 0.143239
40 0.137611 0.122388
41 0.429915 0.164302
42 0.347139 0.137727
43 0.401018 0.135094
44 0.639017 0.14285
45 0.249859 0.161035
46 0.600515 0.136902
47 0.14658 0.154154
48 0.51549 0.106632
49 0.198788 0.131214
50 0.528648 0.158987
51 0.0357446 0.128896
52 0.103165 0.1317
53 0.453679 0.142724
54 0.569027 0.139475
55 0.126735 0.139432
56 0.233557 0.119659
57 0.361933 0.156019
58 0.213034 0.123006
59 0.296675 0.126386
60 0.397723 0.133629
61 0.398696 0.124337
62 0.446553 0.11587
63 0.138637 0.128322
64 0.303548 0.107282
65 0.492182 0.0819145
66 0.0594128 0.124343
67 0.470841 0.12595
68 0.40178 0.120853
69 0.51309 0.112202
70 0.261903 0.150088
71 0.500626 0.0959154
72 0.272492 0.104343
73 0.353129 0.142308
74 0.171764 0.137095
75 0.477709 0.107094
76 0.292382 0.134315
77 0.101863 0.131828
78 0.413175 0.0802564
79 0.348859 0.105735
80 0.13192 0.13512
81 0.402497 0.129108
82 0.282514 0.135951
83 0.36509 0.0906545
84 0.453418 0.102724
85 0.356949 0.119691
86 0.30366 0.180937
87 0.167013 0.106828
88 0.256502 0.137125
89 0.331769 0.147461
90 0.500334 0.129806
91 0.173414 0.0953252
92 0.264652 0.086193
93 0.39773 0.142828
94 0.44162 0.105113
95 0.331355 0.0861645
96 0.291059 0.147955
97 0.380479 0.131709
98 0.383409 0.0765365
99 0.231582 0.093771
100 0.465454 0.106558
101 0.511269 0.14941
102 0.321909 0.109056
103 0.354259 0.150346
104 0.347667 0.120929
105 0.224334 0.170615
106 0.128743 0.14096
107 0.269582 0.131621
108 0.416997 0.152942
109 0.48276 0.118557
110 0.264563 0.108791
111 0.133499 0.129836
112 0.472058 0.119625
113 0.476487 0.097567
114 0.365342 0.116605
115 0.358161 0.11497
116 0.159526 0.108641
117 0.416997 0.109756
118 0.165497 0.110185
119 0.447906 0.123147
120 0.414885 0.101502
121 0.247671 0.110308
122 0.359249 0.113757
123 0.444733 0.131353
124 0.24374 0.125013
125 0.384036 0.105705
126 0.310098 0.0708287
127 0.226626 0.107448
128 0.29279 0.0972026
129 0.596102 0.103092
130 0.389373 0.113578
131 0.353661 0.122406
132 0.406454 0.108861
133 0.26715 0.0965892
134 0.409192 0.125517
135 0.183381 0.101485
136 0.429691 0.107573
137 0.48395 0.111131
138 0.388482 0.138256
139 0.384275 0.0932093
140 0.477083 0.116767
141 0.434822 0.101463
142 0.380348 0.110666
143 0.0467678 0.112713
144 0.538737 0.101239
145 0.217286 0.0768339
146 0.153708 0.0748028
147 0.3056 0.151661
148 0.300696 0.117385
149 0.268456 0.131782
150 0.253665 0.106113
151 0.335077 0.118582
152 0.327054 0.118203
153 0.503859 0.105831
154 0.317283 0.113109
155 0.201871 0.089149
156 0.158509 0.108575
157 0.256734 0.0864577
158 0.342322 0.116021
159 0.408539 0.0728
160 0.203839 0.109989
161 0.0413868 0.126862
162 0.235405 0.124117
163 0.190802 0.09989
164 0.278821 0.0958995
165 0.298344 0.0994073
166 0.226918 0.13854
167 0.17945 0.128515
168 0.469592 0.0996474
169 0.380897 0.103665
170 0.246741 0.0875621
171 0.383485 0.113218
172 0.449365 0.11064
173 0.194826 0.133844
174 0.401524 0.0867919
175 0.297797 0.119256
176 0.323144 0.111554
177 0.188786 0.0924297
178 0.486298 0.105539
179 0.24961 0.136412
180 0.469658 0.118737
181 0.476194 0.0925425
182 0.40237 0.114377
183 0.266717 0.102276
184 0.13056 0.143712
185 0.59039 0.154994
186 0.205103 0.140651
187 0.200878 0.107383
188 0.151214 0.0985793
189 0.0858117 0.124461
190 0.198445 0.109454
191 0.0066475 0.122728
192 0.388 0.115825
193 0.406879 0.132199
194 0.229858 0.137062
195 0.339809 0.132139
196 0.297752 0.174837
197 0.4503 0.121085
198 0.568287 0.0799649
199 0.375994 0.145713
200 0.182933 0.125558
201 0.212594 0.12507
202 0.147074 0.116149
203 0.641093 0.114128
204 0.20691 0.152428
205 0.426387 0.130222
206 0.383848 0.0899182
207 0.164659 0.131365
208 0.239168 0.136808
209 0.541628 0.105592
210 0.336194 0.109172
211 0.460529 0.112785
212 0.30252 0.0828711
213 0.0624495 0.127128
214 0.264023 0.145876
215 0.222773 0.129717
216 0.346767 0.119201
217 0.402534 0.139947
218 0.147272 0.120198
219 0.330747 0.136918
220 0.111041 0.0811778
221 0.221811 0.120616
222 0.135365 0.135827
223 0.512744 0.102109
224 0.388211 0.133919
225 0.0710571 0.13372
226 0.420914 0.12068
227 0.332259 0.131522
228 0.474705 0.132091
229 0.0833541 0.141695
230 0.39966 0.11478
231 0.237342 0.123481
232 0.230534 0.125754
