-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0.000224138 0.000218463
-9.225 2.58621e-05 2.52072e-05
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0.000206897 0.000201658
-8.975 4.31034e-05 4.2012e-05
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0.000508621 0.000341683
-8.675 0.000758621 0.000713322
-8.625 0.000482759 0.000324074
-8.575 0.000284483 0.000277279
-8.525 0.00087931 0.000669634
-8.475 0.000775862 0.000486363
-8.425 0.000758621 0.000535233
-8.375 0.00139655 0.000954984
-8.325 0.00233621 0.000916917
-8.275 0.00180172 0.00103473
-8.225 0.000517241 0.00034719
-8.175 0.000301724 0.000227389
-8.125 0.000646552 0.000314832
-8.075 0.0015 0.000577277
-8.025 0.000431034 0.000269457
-7.975 0.0034569 0.00169016
-7.925 0.00207759 0.000938862
-7.875 0.00118966 0.000426336
-7.825 0.00331034 0.000924916
-7.775 0.00226724 0.000819489
-7.725 0.00308621 0.0010344
-7.675 0.00215517 0.000638106
-7.625 0.00275 0.00103581
-7.575 0.00189655 0.00117197
-7.525 0.00517241 0.00194155
-7.475 0.00272414 0.00106126
-7.425 0.00405172 0.0011961
-7.375 0.00355172 0.000872557
-7.325 0.00475 0.00112436
-7.275 0.00543966 0.00121539
-7.225 0.0047931 0.00109707
-7.175 0.00690517 0.00156804
-7.125 0.00927586 0.0019199
-7.075 0.0100259 0.00158674
-7.025 0.0111121 0.0017016
-6.975 0.0107155 0.00144932
-6.925 0.0120862 0.00261472
-6.875 0.00882759 0.00135587
-6.825 0.0103276 0.00161766
-6.775 0.0148276 0.00241718
-6.725 0.0144741 0.00259649
-6.675 0.0174483 0.00258958
-6.625 0.0156552 0.00231621
-6.575 0.0180259 0.00358074
-6.525 0.0143103 0.00225529
-6.475 0.0152759 0.00150773
-6.425 0.021819 0.00348733
-6.375 0.0205948 0.00321411
-6.325 0.0190172 0.00186813
-6.275 0.0211034 0.00184331
-6.225 0.0220603 0.00225485
-6.175 0.0222069 0.00254065
-6.125 0.02875 0.00242463
-6.075 0.0337069 0.00377668
-6.025 0.0362328 0.00334386
-5.975 0.0308448 0.00216274
-5.925 0.0267328 0.00269207
-5.875 0.0268276 0.00211678
-5.825 0.036319 0.00382639
-5.775 0.037181 0.00268563
-5.725 0.0380172 0.00320106
-5.675 0.0377672 0.00295639
-5.625 0.0409397 0.00424126
-5.575 0.0384655 0.00348836
-5.525 0.0375086 0.00340063
-5.475 0.0450345 0.00395378
-5.425 0.0432759 0.00416409
-5.375 0.0433793 0.00419817
-5.325 0.0439138 0.00416942
-5.275 0.0562069 0.00419607
-5.225 0.0559138 0.00491246
-5.175 0.0569569 0.00470638
-5.125 0.0497672 0.00262328
-5.075 0.045931 0.00413584
-5.025 0.0590948 0.00598602
-4.975 0.0553879 0.00296381
-4.925 0.0553276 0.00588113
-4.875 0.0628534 0.00454734
-4.825 0.0603534 0.00413535
-4.775 0.0641724 0.00357601
-4.725 0.0619052 0.00471473
-4.675 0.0668966 0.00418136
-4.625 0.0616897 0.00307921
-4.575 0.0636207 0.00541532
-4.525 0.063431 0.00483538
-4.475 0.0667069 0.00566973
-4.425 0.0669397 0.00487756
-4.375 0.067431 0.00451497
-4.325 0.0670172 0.00467436
-4.275 0.0647328 0.00537323
-4.225 0.0657069 0.004851
-4.175 0.0667759 0.00464546
-4.125 0.0650517 0.00352098
-4.075 0.0658017 0.00472936
-4.025 0.073569 0.00291293
-3.975 0.0863879 0.00524674
-3.925 0.0795 0.00530463
-3.875 0.0682414 0.00423734
-3.825 0.0825 0.00620374
-3.775 0.0836466 0.00502371
-3.725 0.0836983 0.00452304
-3.675 0.0738793 0.00556768
-3.625 0.0796552 0.00616139
-3.575 0.0850431 0.00370924
-3.525 0.0837155 0.00530944
-3.475 0.0907586 0.00335688
-3.425 0.0830517 0.00523782
-3.375 0.0886897 0.00397374
-3.325 0.0839397 0.00572948
-3.275 0.0930862 0.00419462
-3.225 0.0868966 0.00428057
-3.175 0.0915776 0.00552127
-3.125 0.090431 0.00400474
-3.075 0.0933707 0.00607914
-3.025 0.100207 0.00641229
-2.975 0.0937241 0.00484054
-2.925 0.0877759 0.00307131
-2.875 0.0964224 0.00496101
-2.825 0.0905776 0.00521442
-2.775 0.0843017 0.00301595
-2.725 0.0947414 0.00593142
-2.675 0.0956207 0.0052947
-2.625 0.0921638 0.00492708
-2.575 0.0876983 0.00453747
-2.525 0.0874569 0.00479724
-2.475 0.0887845 0.00365827
-2.425 0.0987845 0.00617224
-2.375 0.0956724 0.003751
-2.325 0.094181 0.00396862
-2.275 0.0936121 0.00534232
-2.225 0.0963966 0.00518835
-2.175 0.103086 0.00489441
-2.125 0.0961552 0.00617594
-2.075 0.0956293 0.00485
-2.025 0.0979569 0.00615022
-1.975 0.0918103 0.00443838
-1.925 0.0978879 0.00410918
-1.875 0.0935776 0.0047115
-1.825 0.0938534 0.00405178
-1.775 0.0965948 0.00369326
-1.725 0.0902672 0.00429515
-1.675 0.0966638 0.00372835
-1.625 0.0885862 0.00554633
-1.575 0.0937586 0.00429839
-1.525 0.0959397 0.00448263
-1.475 0.102517 0.00365231
-1.425 0.102681 0.00369107
-1.375 0.0933707 0.00343719
-1.325 0.0888707 0.00424468
-1.275 0.102241 0.00554303
-1.225 0.0938621 0.00537023
-1.175 0.0909914 0.00387827
-1.125 0.0963534 0.00363779
-1.075 0.0974741 0.00352584
-1.025 0.0900172 0.0041923
-0.975 0.101422 0.00600009
-0.925 0.0984224 0.00561796
-0.875 0.0971897 0.00465616
-0.825 0.0998707 0.00489895
-0.775 0.0948534 0.00368787
-0.725 0.0966552 0.00589817
-0.675 0.100552 0.00614763
-0.625 0.102879 0.00323337
-0.575 0.0925 0.00403033
-0.525 0.100483 0.00433283
-0.475 0.101043 0.00456683
-0.425 0.0942069 0.00429133
-0.375 0.094 0.00440703
-0.325 0.0990172 0.00508324
-0.275 0.0884741 0.00463393
-0.225 0.0966121 0.00527695
-0.175 0.0950517 0.00477589
-0.125 0.0922931 0.00360056
-0.075 0.103948 0.00427878
-0.025 0.101302 0.00491918
0.025 0.0931466 0.0042232
0.075 0.0987845 0.00541856
0.125 0.0927845 0.00378791
0.175 0.0958621 0.00472112
0.225 0.0967069 0.0042589
0.275 0.091 0.00486307
0.325 0.0942759 0.0032986
0.375 0.0898276 0.00403247
0.425 0.0976293 0.00311511
0.475 0.0914138 0.00460777
0.525 0.0960948 0.00478084
0.575 0.10581 0.00430709
0.625 0.0933966 0.00424138
0.675 0.0892759 0.00276915
0.725 0.0889828 0.00331185
0.775 0.097 0.0050914
0.825 0.093069 0.00506474
0.875 0.0886983 0.00596773
0.925 0.0969138 0.00550594
0.975 0.0904655 0.00521004
1.025 0.0997328 0.003928
1.075 0.101155 0.00391516
1.125 0.0942414 0.00549733
1.175 0.0954828 0.00492702
1.225 0.0930086 0.00427444
1.275 0.0970259 0.00385006
1.325 0.0900776 0.00450087
1.375 0.0894224 0.00397108
1.425 0.0957328 0.00478568
1.475 0.0956466 0.00374231
1.525 0.0947155 0.00523268
1.575 0.0981983 0.0026761
1.625 0.0923966 0.00369438
1.675 0.0908017 0.00571153
1.725 0.0967069 0.00549767
1.775 0.0955172 0.00527347
1.825 0.0967414 0.00386224
1.875 0.0941897 0.00581108
1.925 0.0946121 0.00470969
1.975 0.0978017 0.0039533
2.025 0.0954655 0.00465014
2.075 0.0843276 0.00446172
2.125 0.0953362 0.00379597
2.175 0.0921121 0.00453158
2.225 0.101293 0.00483871
2.275 0.0889483 0.00390805
2.325 0.0959138 0.00407987
2.375 0.0920431 0.00593471
2.425 0.0877069 0.00398778
2.475 0.0862328 0.00346299
2.525 0.0894052 0.00510163
2.575 0.0874741 0.00359393
2.625 0.0899569 0.00422224
2.675 0.0902328 0.00502873
2.725 0.0857586 0.00476627
2.775 0.0925 0.00550279
2.825 0.0966121 0.00601553
2.875 0.0933879 0.00463061
2.925 0.102241 0.00508925
2.975 0.091819 0.00533809
3.025 0.0852759 0.00504662
3.075 0.0817414 0.00447844
3.125 0.0918276 0.00296061
3.175 0.0964483 0.00521254
3.225 0.0884483 0.00573996
3.275 0.0851293 0.00471625
3.325 0.093931 0.00518016
3.375 0.0850517 0.00528687
3.425 0.0872672 0.00452886
3.475 0.0885862 0.00565473
3.525 0.0814741 0.00477036
3.575 0.0841293 0.00366103
3.625 0.0785603 0.00324439
3.675 0.0802241 0.00461536
3.725 0.0818276 0.00423135
3.775 0.077819 0.00443791
3.825 0.0800603 0.00476078
3.875 0.0766466 0.00464254
3.925 0.0797069 0.00498595
3.975 0.0682155 0.00352942
4.025 0.0672672 0.00430837
4.075 0.0756207 0.0052429
4.125 0.0782845 0.00557503
4.175 0.0835431 0.00536371
4.225 0.0750517 0.00350567
4.275 0.0627672 0.0047585
4.325 0.0700172 0.00500402
4.375 0.0804828 0.00456785
4.425 0.0716724 0.00452646
4.475 0.0688534 0.00409401
4.525 0.0748017 0.00428814
4.575 0.0680776 0.00550011
4.625 0.0672155 0.00454939
4.675 0.0581293 0.00401392
4.725 0.0621466 0.00404694
4.775 0.058681 0.00380342
4.825 0.0582069 0.00553886
4.875 0.060681 0.00437553
4.925 0.0525517 0.00412549
4.975 0.0519397 0.0032389
5.025 0.0518793 0.00476709
5.075 0.051431 0.00478353
5.125 0.0563793 0.00356355
5.175 0.0548276 0.00464707
5.225 0.0497672 0.00380188
5.275 0.0436207 0.00348875
5.325 0.0427931 0.00340153
5.375 0.0457845 0.00388323
5.425 0.0435431 0.00297264
5.475 0.0443362 0.00383576
5.525 0.0432414 0.0036547
5.575 0.0379138 0.00399386
5.625 0.0346638 0.00311629
5.675 0.0325086 0.00343163
5.725 0.0304828 0.0026509
5.775 0.0362845 0.00415759
5.825 0.0374741 0.00256967
5.875 0.0357414 0.0026317
5.925 0.0332931 0.00317243
5.975 0.0308534 0.00271773
6.025 0.0285517 0.00362843
6.075 0.0254138 0.00231563
6.125 0.02475 0.00297893
6.175 0.0203103 0.00262651
6.225 0.0277241 0.00385802
6.275 0.0192759 0.00295843
6.325 0.0213103 0.00391257
6.375 0.0215 0.00347197
6.425 0.0178362 0.00240489
6.475 0.0182845 0.00366395
6.525 0.0146034 0.00206361
6.575 0.0170948 0.00302264
6.625 0.015181 0.00205163
6.675 0.0124483 0.00133794
6.725 0.0118879 0.00177014
6.775 0.0125 0.0026677
6.825 0.0158966 0.00221132
6.875 0.0115517 0.00200149
6.925 0.00951724 0.00142857
6.975 0.012931 0.00285325
7.025 0.00880172 0.00152377
7.075 0.009 0.00203015
7.125 0.00907759 0.00166873
7.175 0.00867241 0.00178875
7.225 0.00987069 0.00214254
7.275 0.00918966 0.0022151
7.325 0.0047931 0.00119069
7.375 0.00486207 0.00156994
7.425 0.00724138 0.00199378
7.475 0.00316379 0.00166472
7.525 0.00231897 0.000815052
7.575 0.00455172 0.00170207
7.625 0.00362931 0.000946195
7.675 0.00287931 0.000785865
7.725 0.00353448 0.001111
7.775 0.00168103 0.00102755
7.825 0.00272414 0.000849529
7.875 0.00383621 0.00150608
7.925 0.0017931 0.000801251
7.975 0.00212931 0.00102265
8.025 0.000982759 0.000606777
8.075 0.00160345 0.000763805
8.125 0.00155172 0.000718988
8.175 0.00149138 0.000821573
8.225 0.001 0.000513145
8.275 0.000112069 7.73704e-05
8.325 0.000784483 0.000397389
8.375 0.000818966 0.00050191
8.425 0.000913793 0.000604691
8.475 0.00146552 0.000797728
8.525 0.000517241 0.000360423
8.575 0.00025 0.00024367
8.625 0.000689655 0.000672193
8.675 0.00140517 0.00127565
8.725 0.000206897 0.000156887
8.775 0.000612069 0.000410815
8.825 0.000336207 0.000248203
8.875 0 0
8.925 0.00025 0.00024367
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0.000275862 0.000268877
9.625 0.000224138 0.000218463
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
