100,13.1647,0
200,14.0953,0.930552
300,14.3009,0.575253
400,15.1462,0.938089
500,15.3535,0.755646
600,15.512,0.63702
700,15.4245,0.545449
800,15.0567,0.598693
900,14.9824,0.533192
1000,14.7905,0.514085
1100,14.5395,0.528409
1200,14.5486,0.482455
1300,14.5241,0.44447
1400,14.5114,0.411694
1500,14.5981,0.392933
1600,14.6114,0.367798
1700,14.5285,0.355292
1800,14.6352,0.351559
1900,14.6189,0.332942
2000,14.6871,0.323146
2100,14.478,0.37177
2200,14.4975,0.355004
2300,14.4252,0.34683
2400,14.4534,0.333257
2500,14.3254,0.344337
2600,14.2773,0.334297
2700,14.3151,0.323893
2800,14.1986,0.333155
2900,14.3608,0.360051
3000,14.4031,0.35041
3100,14.5629,0.374684
3200,14.6107,0.365925
3300,14.6723,0.359966
3400,14.7225,0.352808
3500,14.7682,0.345622
3600,14.8666,0.350002
3700,14.83,0.342373
3800,14.7457,0.34376
3900,14.7843,0.337055
4000,14.8339,0.332239
4100,14.8799,0.327286
4200,14.9374,0.324537
4300,14.8775,0.322511
4400,14.8331,0.318216
4500,14.9091,0.320219
4600,14.965,0.318125
4700,14.9462,0.31185
4800,14.9289,0.305772
4900,14.8921,0.301724
5000,14.9038,0.29586
5100,14.9937,0.303615
5200,14.9707,0.298608
5300,14.959,0.293151
5400,14.9236,0.289839
5500,14.8729,0.289008
5600,14.8791,0.283868
5700,14.9329,0.283985
5800,14.9925,0.285343
5900,14.9963,0.28049
6000,15.0065,0.275965
6100,15.0188,0.271682
6200,15.0173,0.267268
6300,14.9767,0.26611
6400,14.9627,0.262292
6500,14.9699,0.258324
6600,14.967,0.254396
6700,14.9534,0.250938
6800,14.9884,0.249691
6900,14.9876,0.246047
7000,14.999,0.242772
7100,14.9932,0.239399
7200,15.0046,0.236328
7300,15.0764,0.243875
7400,15.1176,0.244048
7500,15.1309,0.241139
7600,15.1317,0.237946
7700,15.1213,0.235063
7800,15.1382,0.232645
7900,15.1274,0.229936
8000,15.1424,0.227537
8100,15.1115,0.226832
8200,15.0569,0.230596
8300,15.0506,0.227889
8400,15.0416,0.225339
8500,15.0509,0.222869
8600,15.0338,0.220926
8700,15.0351,0.218376
8800,15.0499,0.216383
8900,15.0822,0.216363
9000,15.0942,0.214285
9100,15.1146,0.212892
9200,15.0893,0.212077
9300,15.0997,0.210042
9400,15.0672,0.210317
9500,15.1055,0.211577
9600,15.1356,0.211516
9700,15.1037,0.211737
9800,15.0964,0.209691
9900,15.0895,0.207678
10000,15.0918,0.205603
