100,6.61052,0
200,5.97603,0.634495
300,5.70717,0.454402
400,5.62338,0.332054
500,5.40174,0.339531
600,5.22375,0.329448
700,5.1526,0.28738
800,5.31929,0.299541
900,5.36742,0.26852
1000,5.37432,0.240271
1100,5.49913,0.25062
1200,5.6455,0.2716
1300,5.61375,0.251844
1400,5.65276,0.236402
1500,5.58711,0.22966
1600,5.64475,0.222424
1700,5.65032,0.209005
1800,5.64633,0.197093
1900,5.69575,0.19287
2000,5.6504,0.18851
2100,5.70483,0.18739
2200,5.68565,0.179697
2300,5.70978,0.173395
2400,5.70267,0.166165
2500,5.78915,0.181327
2600,5.79852,0.174465
2700,5.75828,0.172634
2800,5.79243,0.169824
2900,5.72743,0.176287
3000,5.72708,0.170309
3100,5.69973,0.166979
3200,5.6931,0.161812
3300,5.66129,0.160026
3400,5.67399,0.155766
3500,5.6148,0.162418
3600,5.61248,0.157859
3700,5.61414,0.153542
3800,5.62495,0.149837
3900,5.59334,0.149329
4000,5.56655,0.147992
4100,5.54956,0.145334
4200,5.51453,0.146095
4300,5.55085,0.147208
4400,5.55898,0.144053
4500,5.56168,0.140841
4600,5.54655,0.138574
4700,5.52558,0.137206
4800,5.49877,0.136965
4900,5.49973,0.134144
5000,5.47183,0.134361
5100,5.45736,0.132493
5200,5.47172,0.130711
5300,5.46839,0.128264
5400,5.4853,0.126996
5500,5.47295,0.125276
5600,5.46434,0.123319
5700,5.43691,0.124204
5800,5.44929,0.12267
5900,5.43968,0.120956
6000,5.43461,0.119031
6100,5.41538,0.118632
6200,5.42768,0.117348
6300,5.4486,0.117351
6400,5.44142,0.115726
6500,5.45423,0.114649
6600,5.4451,0.113267
6700,5.43352,0.112163
6800,5.41182,0.112612
6900,5.40841,0.11102
7000,5.41756,0.109804
7100,5.41226,0.108376
7200,5.42077,0.107199
7300,5.39273,0.109377
7400,5.38404,0.108238
7500,5.37964,0.106876
7600,5.37843,0.105467
7700,5.35527,0.106635
7800,5.32828,0.108663
7900,5.34474,0.108534
8000,5.33388,0.107718
8100,5.32842,0.10652
8200,5.33646,0.10552
8300,5.3354,0.104246
8400,5.34355,0.10332
8500,5.32505,0.103759
8600,5.34669,0.104804
8700,5.35464,0.103897
8800,5.35928,0.102815
8900,5.35269,0.101866
9000,5.36145,0.101109
9100,5.3482,0.100866
9200,5.34522,0.0998077
9300,5.34644,0.0987361
9400,5.35838,0.0984072
9500,5.36644,0.097699
9600,5.35171,0.0977912
9700,5.35119,0.0967791
9800,5.35131,0.0957866
9900,5.33792,0.095755
10000,5.33833,0.0947935
