100,2.77778,0
200,2.87698,0.0992063
300,2.93425,0.0809936
400,2.91091,0.0618426
500,2.95373,0.0642496
600,2.99563,0.0671384
700,3.00322,0.0572481
800,3.00892,0.0499043
900,2.99025,0.0478068
1000,2.98192,0.043563
1100,2.95262,0.0491065
1200,2.9282,0.0510479
1300,2.91663,0.0483618
1400,2.94961,0.0556109
1500,2.9613,0.0530749
1600,2.99324,0.0590297
1700,3.00099,0.0559879
1800,3.02195,0.0567973
1900,3.0091,0.0552405
2000,3.0149,0.0527252
2100,3.02797,0.0518281
2200,3.01385,0.0513931
2300,3.00633,0.0496802
2400,3.06067,0.0722122
2500,3.07338,0.0704197
2600,3.07844,0.0678466
2700,3.08314,0.0654538
2800,3.09703,0.0645854
2900,3.12085,0.0667166
3000,3.12647,0.064699
3100,3.13173,0.0627976
3200,3.15224,0.0641678
3300,3.13906,0.0635736
3400,3.14886,0.062449
3500,3.146,0.0607059
3600,3.14128,0.0591838
3700,3.13495,0.0579093
3800,3.13469,0.0563654
3900,3.14589,0.0560315
4000,3.14346,0.0546667
4100,3.17971,0.0644717
4200,3.17659,0.0629951
4300,3.17032,0.0618314
4400,3.16756,0.0604729
4500,3.1589,0.059745
4600,3.15061,0.0590162
4700,3.14268,0.0582892
4800,3.14759,0.0572728
4900,3.17132,0.0609048
5000,3.17039,0.0596814
5100,3.16038,0.0593508
5200,3.1555,0.0584019
5300,3.17458,0.0603826
5400,3.17671,0.0592921
5500,3.18389,0.0586448
5600,3.17258,0.0586865
5700,3.16792,0.0578357
5800,3.16462,0.0569259
5900,3.16395,0.0559567
6000,3.15966,0.0551827
6100,3.16996,0.055239
6200,3.16801,0.0543759
6300,3.15741,0.0545463
6400,3.16552,0.0542964
6500,3.15955,0.0537864
6600,3.15472,0.0531848
6700,3.14733,0.0529037
6800,3.13856,0.0528525
6900,3.13333,0.0523427
7000,3.13959,0.0519677
7100,3.16309,0.0563609
7200,3.16876,0.0558613
7300,3.16816,0.055094
7400,3.171,0.0544186
7500,3.16937,0.0537128
7600,3.16879,0.0530046
7700,3.16371,0.0525576
7800,3.16042,0.0519837
7900,3.16562,0.0515845
8000,3.16611,0.050938
8100,3.1621,0.0504652
8200,3.17117,0.0506653
8300,3.16643,0.0502751
8400,3.16417,0.0497246
8500,3.16564,0.0491582
8600,3.16517,0.0485855
8700,3.17105,0.0483821
8800,3.1794,0.0485533
8900,3.18164,0.0480567
9000,3.18101,0.0475239
9100,3.17876,0.0470526
9200,3.17996,0.0465539
9300,3.18777,0.0467081
9400,3.18552,0.0462634
9500,3.17779,0.0464222
9600,3.17299,0.0461858
9700,3.17171,0.0457251
9800,3.17205,0.0452574
9900,3.18511,0.0466608
10000,3.1845,0.0461957
