1	7.76864
2	8.94078
3	9.25463
4	8.64961
5	8.91727
6	9.87863
7	8.60333
8	9.03903
9	9.43585
10	8.35433
11	8.23101
12	8.84875
13	7.79147
14	11.1734
15	8.39116
16	9.26459
17	6.73664
18	8.38839
19	8.30364
20	9.00251
21	8.07873
22	7.87838
23	8.3792
24	8.61083
25	7.18019
26	8.71814
27	6.53026
28	7.15349
29	8.92365
30	7.3587
31	6.70123
32	7.37572
33	6.1433
34	4.29297
35	4.23865
36	4.89483
37	5.19245
38	5.6673
39	4.08127
40	5.28865
41	3.74402
42	4.01321
43	3.47886
44	4.31464
45	3.52632
46	3.0162
47	2.93394
48	3.36626
49	1.76998
50	2.24662
51	2.00384
52	1.79901
53	1.63123
54	1.32429
55	1.29829
56	1.5296
57	1.29231
58	1.24079
59	1.09926
60	1.07536
61	0.899178
62	0.941562
63	0.869639
64	0.92958
65	0.974211
66	0.871595
67	0.850102
68	0.844854
69	0.853541
70	0.830836
71	0.828457
72	0.819681
73	0.799373
74	0.804674
75	0.828436
76	0.798738
77	0.79684
78	0.796712
79	0.797474
80	0.796712
81	0.798738
82	0.799373
83	0.79684
84	0.79684
85	0.794813
86	0.79684
87	0.796712
88	0.79684
89	0.797474
90	0.794813
91	0.794813
92	0.794813
93	0.794813
94	0.794813
95	0.794813
96	0.794813
97	0.794813
98	0.794813
99	0.796712
100	0.794813
