0	54.6582
1	53.2905
2	52.5208
3	51.8324
4	51.0722
5	49.9527
6	49.0046
7	47.8653
8	47.7526
9	46.8634
10	45.5285
11	44.9786
12	44.14
13	43.6349
14	43.3048
15	43.1724
16	43.1757
17	42.7513
18	42.2458
19	41.8381
20	40.8983
21	40.0437
22	39.337
23	38.1699
24	37.3174
25	36.7086
26	36.017
27	35.1348
28	35.2324
29	35.4548
30	34.8768
31	34.5781
32	34.3543
33	34.6498
34	34.4651
35	34.4839
36	34.1825
37	34.278
38	33.7561
39	33.6304
40	33.4523
41	33.3219
42	32.7545
43	33.0061
44	32.9713
45	33.0014
46	32.8454
47	32.6989
48	32.5028
49	32.5331
50	31.8443
51	31.8233
52	31.7145
53	31.4219
54	31.2575
55	31.2629
56	31.4238
57	31.3952
58	31.488
59	31.4312
60	31.0503
61	30.2572
62	29.6178
63	28.4891
64	28.1702
65	27.4331
66	26.774
67	26.1433
68	25.5845
69	25.2141
70	25.231
71	24.5193
72	23.7576
73	23.2271
74	22.7497
75	22.0719
76	21.8796
77	21.073
78	20.6342
79	20.5031
80	20.392
81	20.1747
82	19.9837
83	19.6009
84	19.2353
85	18.994
86	19.064
87	19.041
88	19.3683
89	19.3758
90	19.385
91	19.4965
92	19.3341
93	19.2637
94	19.032
95	18.8727
96	18.8491
97	18.939
98	19.1306
99	19.2378
100	19.2163
101	18.7952
102	18.2253
103	17.8609
104	17.9022
105	17.2729
106	17.1894
107	16.8443
108	16.5167
109	16.0292
110	15.9834
111	15.4306
112	15.0545
113	14.6942
114	14.3843
115	14.3992
116	14.2347
117	14.2776
118	14.1977
119	14.3651
120	14.3075
121	14.2162
122	14.2056
123	14.0171
124	13.5579
125	13.3184
126	13.0383
127	12.7782
128	12.5283
129	11.9003
130	11.4357
131	11.1508
132	10.9709
133	10.7536
134	10.5774
135	10.3957
136	10.1379
137	10.1508
138	10.0624
139	9.87014
140	9.88618
141	10.0132
142	9.86781
143	9.71726
144	9.75519
145	9.79792
146	9.78116
147	9.9763
148	10.048
149	10.1374
150	10.3609
151	10.2996
152	10.3085
153	10.2352
154	9.53535
155	9.08374
156	8.58292
157	7.79682
158	7.32215
159	6.8377
160	6.63179
161	6.56323
162	6.51729
163	6.53065
164	6.51923
165	6.53739
166	6.50679
167	6.31415
168	6.26269
169	6.14158
170	6.04857
171	5.95086
172	5.86666
173	5.86615
174	5.8251
175	5.83679
176	5.80092
177	5.78911
178	5.7689
179	5.76024
180	5.76298
181	5.71794
182	5.68065
183	5.67074
184	5.65906
185	5.66699
186	5.65852
187	5.68618
188	5.67772
189	5.65197
190	5.63626
191	5.63439
192	5.63621
193	5.59965
194	5.52443
195	5.5378
196	5.4326
197	5.30832
198	5.16136
199	5.10936
200	4.96587
201	4.72665
202	4.58398
203	4.56213
204	4.51744
205	4.52386
206	4.49121
207	4.43065
208	4.41386
209	4.35682
210	4.32228
211	4.29836
212	4.26528
213	4.24156
214	4.20798
215	4.169
216	4.14826
217	4.12678
218	4.10263
219	4.08729
220	4.04844
221	4.02174
222	3.98923
223	3.97175
224	3.95694
225	3.94502
226	3.92584
227	3.91153
228	3.89363
229	3.90207
230	3.88827
231	3.88638
232	3.88436
233	3.86022
234	3.8466
235	3.83149
236	3.82132
237	3.82673
238	3.81549
239	3.79805
240	3.76241
241	3.73942
242	3.71588
243	3.67172
244	3.64328
245	3.58434
246	3.54232
247	3.51772
248	3.49142
249	3.43565
250	3.41574
251	3.38879
252	3.38337
253	3.35804
254	3.33582
255	3.30689
256	3.26832
257	3.26269
258	3.16821
259	3.11028
260	3.04145
261	2.99612
262	2.97493
263	2.95675
264	2.941
265	2.92901
266	2.91358
267	2.89207
268	2.88872
269	2.88243
270	2.87356
271	2.87011
272	2.86216
273	2.85583
274	2.86126
275	2.85113
276	2.84886
277	2.84433
278	2.84259
279	2.84238
280	2.84234
281	2.83647
282	2.82524
283	2.81704
284	2.8175
285	2.81273
286	2.81382
287	2.80598
288	2.80456
289	2.80573
290	2.80234
291	2.79981
292	2.80211
293	2.79784
294	2.79504
295	2.79532
296	2.79652
297	2.79401
298	2.7939
299	2.79001
300	2.79019
301	2.79258
302	2.79054
303	2.78823
304	2.78405
305	2.78309
306	2.78204
307	2.78349
308	2.78049
309	2.77987
310	2.7799
311	2.78047
312	2.77497
313	2.77832
314	2.7775
315	2.77648
316	2.77762
317	2.77473
318	2.77386
319	2.77419
320	2.77525
321	2.77455
322	2.77285
323	2.77285
324	2.7718
325	2.76931
326	2.77082
327	2.76758
328	2.76639
329	2.76457
330	2.76444
331	2.76544
332	2.76406
333	2.76216
334	2.75786
335	2.75629
336	2.7529
337	2.75415
338	2.75528
339	2.7533
340	2.74695
341	2.74515
342	2.7452
343	2.7431
344	2.74189
345	2.74152
346	2.73888
347	2.7393
348	2.73798
349	2.73508
350	2.72861
351	2.72824
352	2.72863
353	2.72701
354	2.72105
355	2.72157
356	2.72182
357	2.72021
358	2.71437
359	2.71077
360	2.70544
361	2.70389
362	2.69933
363	2.69035
364	2.69139
365	2.69523
366	2.6908
367	2.68517
368	2.68302
369	2.68162
370	2.68984
371	2.69137
372	2.68759
373	2.68584
374	2.68162
375	2.68156
376	2.68027
377	2.6722
378	2.66629
379	2.66307
380	2.66267
381	2.65749
382	2.65527
383	2.65619
384	2.65601
385	2.6471
386	2.64521
387	2.63593
388	2.63734
389	2.63982
390	2.63989
391	2.63735
392	2.62967
393	2.63156
394	2.62977
395	2.62806
396	2.62649
397	2.61862
398	2.614
399	2.60754
400	2.60782
401	2.60568
402	2.60581
403	2.60194
404	2.59766
405	2.59546
406	2.59088
407	2.58756
408	2.58698
409	2.58244
410	2.58349
411	2.58152
412	2.58141
413	2.58227
414	2.58075
415	2.58031
416	2.58305
417	2.58031
418	2.57855
419	2.57862
420	2.57803
421	2.57779
422	2.57763
423	2.57857
424	2.57401
425	2.57878
426	2.57811
427	2.57683
428	2.57695
429	2.57408
430	2.57045
431	2.57045
432	2.56999
433	2.56969
434	2.57059
435	2.57059
436	2.56901
437	2.56582
438	2.56723
439	2.56865
440	2.56908
441	2.56881
442	2.56919
443	2.56659
444	2.56615
445	2.56649
446	2.56461
447	2.5648
448	2.56546
449	2.56262
450	2.56459
451	2.56465
452	2.56663
453	2.568
454	2.57001
455	2.57678
456	2.5931
457	2.57269
458	2.57177
459	2.57313
460	2.5595
461	2.5517
462	2.54837
463	2.54876
464	2.54797
465	2.54486
466	2.54205
467	2.53914
468	2.54157
469	2.54123
470	2.53917
471	2.53759
472	2.53728
473	2.53694
474	2.54132
475	2.53948
476	2.53907
477	2.54057
478	2.5376
479	2.53309
480	2.53257
481	2.53022
482	2.52895
483	2.52867
484	2.52693
485	2.52586
486	2.52475
487	2.52331
488	2.52084
489	2.51964
490	2.51838
491	2.51723
492	2.51386
493	2.51234
494	2.51194
495	2.51118
496	2.51212
497	2.51232
498	2.50855
499	2.50792
500	2.50728
501	2.51254
502	2.51206
503	2.51409
504	2.51873
505	2.52292
506	2.52133
507	2.52244
508	2.53
509	2.53553
510	2.53256
511	2.51863
512	2.50711
513	2.50275
514	2.49945
515	2.49655
516	2.49711
517	2.49471
518	2.49433
519	2.49191
520	2.488
521	2.48652
522	2.48743
523	2.48687
524	2.48507
525	2.48641
526	2.48837
527	2.4891
528	2.4896
529	2.4933
530	2.491
531	2.49207
532	2.48973
533	2.49127
534	2.49181
535	2.49105
536	2.49066
537	2.48821
538	2.48816
539	2.49038
540	2.48963
541	2.48929
542	2.49008
543	2.48877
544	2.48705
545	2.48837
546	2.48853
547	2.48801
548	2.492
549	2.49582
550	2.49718
551	2.498
552	2.50145
553	2.50305
554	2.51272
555	2.53876
556	2.55247
557	2.56863
558	2.55951
559	2.55143
560	2.54299
561	2.53936
562	2.54802
563	2.55614
564	2.54305
565	2.55042
566	2.53358
567	2.5643
568	2.62074
569	2.59797
570	2.58518
571	2.56485
572	2.54913
573	2.5649
574	2.52833
575	2.50206
576	2.49594
577	2.488
578	2.48517
579	2.48658
580	2.48658
581	2.4888
582	2.48559
583	2.48789
584	2.48936
585	2.48893
586	2.49222
587	2.49605
588	2.49542
589	2.49322
590	2.52028
591	2.53938
592	2.54221
593	2.53406
594	2.49864
595	2.49509
596	2.49046
597	2.48997
598	2.49131
599	2.49029
600	2.49073
601	2.4894
602	2.48854
603	2.4876
604	2.48639
605	2.4846
606	2.48431
607	2.48438
608	2.48495
609	2.48503
610	2.48359
611	2.48385
612	2.4843
613	2.48364
614	2.48381
615	2.48546
616	2.4867
617	2.48724
618	2.48577
619	2.48464
620	2.48495
621	2.484
622	2.48191
623	2.48232
624	2.48294
625	2.48401
626	2.48502
627	2.48612
628	2.48688
629	2.48736
630	2.48738
631	2.48777
632	2.48491
633	2.48584
634	2.48565
635	2.48459
636	2.48562
637	2.48352
638	2.48226
639	2.48327
640	2.48376
641	2.48504
642	2.48465
643	2.48515
644	2.48441
645	2.48406
646	2.48394
647	2.4846
648	2.48459
649	2.48555
650	2.48674
651	2.48687
652	2.48705
653	2.48665
654	2.48615
655	2.48525
656	2.48623
657	2.4869
658	2.49068
659	2.49274
660	2.49297
661	2.50406
662	2.52313
663	2.53641
664	2.56203
665	2.54986
666	2.55603
667	2.56747
668	2.59116
669	2.56445
670	2.51711
671	2.51802
672	2.51528
673	2.52343
674	2.51856
675	2.52503
676	2.52163
677	2.52162
678	2.51917
679	2.51927
680	2.51546
681	2.51511
682	2.51657
683	2.51724
684	2.51852
685	2.51665
686	2.51511
687	2.51228
688	2.51312
689	2.51337
690	2.51194
691	2.51156
692	2.51297
693	2.51226
694	2.51079
695	2.51238
696	2.51353
697	2.51541
698	2.51281
699	2.50534
700	2.50218
701	2.49737
702	2.49186
703	2.49027
704	2.48813
705	2.48711
706	2.48304
707	2.48071
708	2.4804
709	2.48214
710	2.4832
711	2.48375
712	2.48144
713	2.48193
714	2.48158
715	2.48271
716	2.48289
717	2.48325
718	2.48533
719	2.48639
720	2.48379
721	2.48431
722	2.48296
723	2.48305
724	2.48203
725	2.47869
726	2.47707
727	2.47681
728	2.47563
729	2.47637
730	2.47622
731	2.4757
732	2.47542
733	2.47594
734	2.47492
735	2.47498
736	2.47592
737	2.47661
738	2.47639
739	2.47669
740	2.47669
741	2.47632
742	2.47584
743	2.47504
744	2.47535
745	2.47564
746	2.47592
747	2.47584
748	2.47531
749	2.47417
750	2.47358
751	2.47276
752	2.47226
753	2.4727
754	2.47244
755	2.47213
756	2.47177
757	2.47093
758	2.4703
759	2.47054
760	2.4688
761	2.46904
762	2.46869
763	2.46799
764	2.46567
765	2.46555
766	2.46521
767	2.46365
768	2.46609
769	2.46629
770	2.46655
771	2.46624
772	2.46535
773	2.46702
774	2.46785
775	2.4676
776	2.46659
777	2.46607
778	2.46338
779	2.46365
780	2.4625
781	2.46324
782	2.46232
783	2.46017
784	2.45871
785	2.45767
786	2.46017
787	2.46019
788	2.46254
789	2.4618
790	2.46227
791	2.46325
792	2.46701
793	2.47291
794	2.47788
795	2.47983
796	2.48114
797	2.48204
798	2.48353
799	2.48071
