1000,0.0851055,0
2000,0.0845692,0.000536248
3000,0.0838502,0.000782857
4000,0.0846357,0.000960991
5000,0.0847,0.000747152
6000,0.0844697,0.000652094
7000,0.0844406,0.000551887
8000,0.084559,0.000492399
9000,0.0846281,0.000439715
10000,0.0844333,0.000438913
11000,0.0842586,0.000433725
12000,0.0840039,0.000470769
13000,0.0837332,0.000510725
14000,0.083743,0.00047294
15000,0.0840916,0.000561621
16000,0.0839956,0.000534057
17000,0.084045,0.000504091
18000,0.0838835,0.000501973
19000,0.08398,0.000484524
20000,0.0839875,0.000459722
21000,0.0839686,0.000437694
22000,0.084032,0.000422114
23000,0.0840521,0.000403844
24000,0.0840399,0.000386843
25000,0.0840325,0.000371121
26000,0.0840676,0.000358284
27000,0.0840153,0.000348698
28000,0.0841049,0.000347753
29000,0.0840861,0.000336075
30000,0.0841265,0.000327191
31000,0.0840554,0.00032437
32000,0.0839672,0.000326217
33000,0.0840238,0.000321208
34000,0.0839979,0.000312691
35000,0.0840906,0.000317464
36000,0.083969,0.000331621
37000,0.0839194,0.000326333
38000,0.0839392,0.00031825
39000,0.0839156,0.000310882
40000,0.0838847,0.000304579
41000,0.083897,0.000297311
42000,0.0839312,0.000292154
43000,0.0838721,0.000291332
44000,0.0839335,0.000291166
45000,0.083874,0.000290766
46000,0.0838656,0.0002845
47000,0.083891,0.000279541
48000,0.0838841,0.000273742
49000,0.0838525,0.000269948
50000,0.0839009,0.000268886
51000,0.0838293,0.000273126
52000,0.0838319,0.000267835
53000,0.0837904,0.00026599
54000,0.0838021,0.00026128
55000,0.0837633,0.000259397
56000,0.0837536,0.00025491
57000,0.0837242,0.000252117
58000,0.083699,0.00024901
59000,0.0836511,0.00024939
60000,0.0836628,0.000245476
61000,0.0837012,0.000244451
62000,0.0836546,0.000244945
63000,0.0836544,0.000241026
64000,0.0836214,0.000239514
65000,0.0836443,0.000236919
66000,0.083596,0.00023825
67000,0.0836221,0.000236104
68000,0.0836343,0.000232928
69000,0.0836814,0.000234312
70000,0.0836566,0.000232272
71000,0.0835971,0.000236563
72000,0.0835717,0.000234636
73000,0.0836086,0.000234325
74000,0.0836091,0.000231137
75000,0.0835844,0.000229365
76000,0.0836089,0.000227647
77000,0.0835552,0.000230998
78000,0.0835429,0.000228349
79000,0.083577,0.000227992
80000,0.0836177,0.000228781
81000,0.0836032,0.000226404
82000,0.0836096,0.000223718
83000,0.083613,0.000221032
84000,0.0836253,0.000218732
85000,0.0836204,0.000216199
86000,0.0836296,0.000213867
87000,0.0836087,0.000212427
88000,0.0836326,0.000211353
89000,0.0836353,0.000208983
90000,0.0835784,0.000214345
91000,0.0835395,0.000215507
92000,0.0835062,0.000215748
93000,0.0834846,0.0002145
94000,0.0834901,0.000212277
95000,0.083542,0.000216342
96000,0.0835459,0.000214112
97000,0.0835077,0.000215304
98000,0.083493,0.000213599
99000,0.0835053,0.000211788
100000,0.0834629,0.000213907
