1,1,0
2,1.4152,0.00741819
3,1.73123,0.010715
4,1.99141,0.0134193
5,2.22682,0.0157127
6,2.4407,0.0164704
7,2.6303,0.0198602
8,2.81317,0.0197357
9,2.98311,0.0212558
10,3.14952,0.0227786
11,3.30824,0.026386
12,3.46047,0.0277499
13,3.60189,0.0284679
14,3.73543,0.0289884
15,3.86068,0.0290135
16,3.9859,0.0294533
17,4.10708,0.0318308
18,4.22183,0.0318292
19,4.33628,0.0313422
20,4.4494,0.031915
21,4.56632,0.0334863
22,4.67636,0.0349557
23,4.78504,0.0338197
24,4.89101,0.0329803
25,4.98518,0.0335094
26,5.07993,0.0328639
27,5.17793,0.034055
28,5.27623,0.0360347
29,5.37301,0.0369198
30,5.46734,0.036497
31,5.55591,0.0374071
32,5.63737,0.0390724
33,5.72342,0.0383793
34,5.79986,0.0396851
35,5.8834,0.040415
36,5.96155,0.0408347
37,6.04102,0.0422037
38,6.11434,0.0419093
39,6.20978,0.0410153
40,6.28543,0.0437356
41,6.37215,0.0428359
42,6.43689,0.0413298
43,6.51453,0.0418259
44,6.58933,0.0419065
45,6.67104,0.042795
46,6.74779,0.0425685
47,6.82486,0.043025
48,6.89127,0.0467906
49,6.95731,0.0470216
50,7.03344,0.0493166
51,7.10588,0.0510534
52,7.17761,0.0512855
53,7.24434,0.0525151
54,7.30894,0.0523476
55,7.38468,0.0513651
56,7.44474,0.0523852
57,7.51533,0.053958
58,7.58172,0.0553554
59,7.64322,0.0561516
60,7.71795,0.0555539
61,7.77168,0.0554555
62,7.82319,0.0561798
63,7.88225,0.0558896
64,7.93327,0.0560784
65,8.00348,0.0564111
66,8.06466,0.0575744
67,8.1184,0.0596716
68,8.18023,0.0623585
69,8.23395,0.062541
70,8.29671,0.0632098
71,8.35825,0.0645617
72,8.41618,0.0636998
73,8.47196,0.06462
74,8.53242,0.066523
75,8.59073,0.066812
76,8.64572,0.0691762
77,8.70756,0.0700378
78,8.76453,0.0719899
79,8.81228,0.0745295
80,8.85629,0.0743522
81,8.91678,0.0761359
82,8.977,0.077363
83,9.03513,0.0780646
84,9.0942,0.0775865
85,9.15272,0.0786759
86,9.20111,0.0794045
87,9.25222,0.0803375
88,9.29943,0.0808058
89,9.34569,0.0818226
90,9.40717,0.0821848
91,9.45419,0.0829365
92,9.50457,0.082526
93,9.55622,0.0820635
94,9.59891,0.0823216
95,9.64416,0.0810699
96,9.68626,0.0792403
97,9.73304,0.0762382
98,9.79061,0.0767099
99,9.83908,0.0771079
100,9.88901,0.0777468
