100,6,0
100,148,142
200,153.333,82.157
300,157.5,58.243
400,139.2,48.6851
500,145.667,40.2738
600,144.857,34.0472
700,148.5,29.7099
800,146,26.3207
900,142.8,23.7584
1000,135.455,22.711
1100,125.333,23.0708
1200,125.077,21.2236
1300,123.143,19.7442
1400,119.867,18.6705
1500,118.625,17.5088
1600,113.529,17.2179
1700,112.222,16.2858
1800,107.474,16.12
1900,106.3,15.3378
2000,105.524,14.6098
2100,106.091,13.9414
2200,103.913,13.4983
2300,100.667,13.3252
2400,101.36,12.7999
2500,110.231,15.1632
2600,108.889,14.6524
2700,107.429,14.1947
2800,108.069,13.7115
2900,107.333,13.267
3000,107.29,12.8319
3100,109.375,12.5981
3200,114.485,13.2365
3300,111.529,13.177
3400,111.143,12.8008
3500,109.778,12.5148
3600,109.784,12.1719
3700,113.368,12.3777
3800,111.333,12.2267
3900,109.8,12.0153
4000,109.415,11.7249
4100,109.333,11.4427
4200,113.302,11.8574
4300,111.409,11.7384
4400,111.156,11.4774
4500,110.261,11.2607
4600,110.255,11.0185
4700,111.75,10.8896
4800,110.49,10.7393
4900,109.76,10.5476
5000,109.373,10.3459
5100,109.385,10.145
5200,109.849,9.96261
5300,110.741,9.81695
5400,109.855,9.67747
5500,108.857,9.55529
5600,108.246,9.40605
5700,106.759,9.36131
5800,106.712,9.2014
5900,105.067,9.19512
6000,103.902,9.11786
6100,103.742,8.97101
6200,103.524,8.83016
6300,104.75,8.77717
6400,103.969,8.67628
6500,106.848,9.01592
6600,105.701,8.9541
6700,105.882,8.8233
6800,105.797,8.6949
6900,105.314,8.58338
7000,106.563,8.55332
7100,105.194,8.54406
7200,104.274,8.47634
7300,103.838,8.37237
7400,103.173,8.28667
7500,102.763,8.18719
7600,101.896,8.12655
7700,103.179,8.12371
7800,106.101,8.53584
7900,105.65,8.44054
8000,105.951,8.34111
8100,105.976,8.23879
8200,105.831,8.14021
8300,104.595,8.13715
8400,104.094,8.05645
8500,105.186,8.03674
8600,104.759,7.95532
8700,104.318,7.87672
8800,105.663,7.90296
8900,105.044,7.8391
9000,106.066,7.81948
9100,105.543,7.75165
9200,105.419,7.66885
9300,108.915,8.35336
9400,108.547,8.27313
9500,107.604,8.24066
9600,109.361,8.34231
9700,109.735,8.2652
9800,109.253,8.19549
9900,217.58,108.631
