1000,1.03252,0
2000,1.01858,0.0139357
3000,1.01354,0.00949203
4000,1.00922,0.00798251
5000,1.00401,0.00808626
6000,1.00495,0.00666842
7000,1.00278,0.00603727
8000,1.00088,0.00556318
9000,0.998416,0.00549158
10000,1.00047,0.00532353
11000,0.99854,0.00518714
12000,1.001,0.00533559
13000,1.00258,0.00515782
14000,1.00042,0.00524133
15000,1.00062,0.00488334
16000,1.00095,0.00457983
17000,1.00193,0.00441248
18000,1.00313,0.00432941
19000,1.00471,0.00438911
20000,1.00588,0.00432646
21000,1.00537,0.00414728
22000,1.00274,0.00474873
23000,1.00199,0.00459856
24000,1.00154,0.00442573
25000,1.00132,0.00425111
26000,1.00036,0.00419549
27000,0.999652,0.00409819
28000,0.999192,0.00397581
29000,0.999219,0.00383636
30000,0.99916,0.00370675
31000,0.999171,0.0035852
32000,0.998079,0.00363905
33000,0.998142,0.00352761
34000,0.997836,0.003436
35000,0.997504,0.00335278
36000,0.998115,0.00331502
37000,0.998261,0.00322747
38000,0.998371,0.00314332
39000,0.998419,0.00306204
40000,0.998786,0.00300696
41000,0.998321,0.00296936
42000,0.998622,0.00291347
43000,0.998499,0.00284759
44000,0.998435,0.00278285
45000,0.998972,0.00277292
46000,0.998943,0.00271213
47000,0.999228,0.00266904
48000,0.999039,0.00261966
49000,0.99905,0.00256567
50000,0.998585,0.00255649
51000,0.999015,0.00254261
52000,0.998484,0.00254931
53000,0.998621,0.00250452
54000,0.998999,0.00248655
55000,0.998439,0.00250437
56000,0.998809,0.00248704
57000,0.999363,0.00250505
58000,0.999322,0.00246182
59000,0.999309,0.00241978
60000,0.99893,0.00240902
61000,0.99894,0.00236922
62000,0.998923,0.00233075
63000,0.998904,0.00229354
64000,0.999089,0.00226505
65000,0.998846,0.00224317
66000,0.999101,0.00222357
67000,0.999214,0.00219305
68000,0.999081,0.00216466
69000,0.999347,0.00214956
70000,0.999499,0.00212411
71000,0.999515,0.00209404
72000,0.999819,0.00208702
73000,1.00022,0.00209761
74000,1.00027,0.00206965
75000,1.00026,0.00204195
76000,1.00034,0.00201659
77000,1.00035,0.00199025
78000,1.00034,0.00196459
79000,1.00036,0.0019397
80000,1.0004,0.00191576
81000,1.00041,0.00189197
82000,1.00019,0.00188137
83000,0.999925,0.00187739
84000,1.0003,0.00189308
85000,1.0002,0.00187355
86000,1.00023,0.00185188
87000,0.999953,0.00185114
88000,0.999834,0.00183384
89000,0.999545,0.0018361
90000,0.99982,0.00183634
91000,0.999652,0.00182383
92000,0.999598,0.00180471
93000,0.999612,0.00178526
94000,0.999529,0.00176813
95000,0.99965,0.0017536
96000,0.999747,0.00173792
97000,0.999712,0.00172026
98000,0.999539,0.00171134
99000,0.999594,0.00169487
100000,0.999673,0.00167967
