1000,1.00696,0
2000,1.00345,0.00350894
3000,1.00373,0.00204477
4000,1.00353,0.00145982
5000,1.00352,0.00113081
6000,1.0031,0.00101601
7000,1.00236,0.0011315
8000,1.00188,0.00108961
9000,1.00142,0.00106842
10000,1.00144,0.000955806
11000,1.00105,0.000945221
12000,1.00096,0.000868497
13000,1.00113,0.000817721
14000,1.00095,0.000778796
15000,1.00095,0.00072502
16000,1.00069,0.000723902
17000,1.00051,0.000703454
18000,1.00035,0.000682225
19000,1.00035,0.00064532
20000,1.00022,0.000627061
21000,1.00035,0.000610592
22000,1.00024,0.000591345
23000,1.00025,0.000565105
24000,1.00038,0.00055655
25000,1.00071,0.000623744
26000,1.00057,0.000614814
27000,1.00066,0.000598396
28000,1.00056,0.000585057
29000,1.00058,0.000564925
30000,1.00053,0.000548418
31000,1.0005,0.000531174
32000,1.00066,0.000538297
33000,1.00068,0.000522348
34000,1.00071,0.000507338
35000,1.00058,0.000509651
36000,1.00057,0.0004953
37000,1.00061,0.000483015
38000,1.00042,0.000505838
39000,1.00054,0.000507126
40000,1.00034,0.000533536
41000,1.00012,0.000564871
42000,0.999996,0.000565417
43000,0.99986,0.00056853
44000,0.999816,0.000557212
45000,0.999719,0.000553245
46000,0.999558,0.000564662
47000,0.999725,0.000577406
48000,0.999898,0.000591123
49000,0.999935,0.000580124
50000,0.999837,0.000576799
51000,0.999874,0.000566585
52000,0.999851,0.000556082
53000,0.999847,0.000545505
54000,0.999918,0.000539996
55000,0.999931,0.000530254
56000,0.999864,0.000525021
57000,0.999842,0.000516175
58000,0.999814,0.000507986
59000,0.999794,0.000499699
60000,0.999785,0.000491385
61000,0.99984,0.000486401
62000,0.999725,0.000491991
63000,0.999761,0.000485405
64000,0.999705,0.000481009
65000,0.999729,0.000474161
66000,0.999708,0.000467412
67000,0.999654,0.000463517
68000,0.999676,0.000457169
69000,0.999606,0.000455804
70000,0.999585,0.000449742
71000,0.999517,0.000448574
72000,0.999556,0.000444016
73000,0.999549,0.000437939
74000,0.999545,0.000432004
75000,0.999577,0.000427399
76000,0.999629,0.000424916
77000,0.999685,0.000423093
78000,0.999709,0.000418364
79000,0.999735,0.000413818
80000,0.999646,0.000418197
81000,0.999646,0.000413002
82000,0.999724,0.000415312
83000,0.999651,0.000416834
84000,0.999629,0.000412388
85000,0.999591,0.000409328
86000,0.999622,0.00040572
87000,0.999613,0.000401114
88000,0.999563,0.000399741
89000,0.999591,0.000396206
90000,0.999561,0.000392939
91000,0.999554,0.000388659
92000,0.999567,0.000384635
93000,0.999529,0.000382383
94000,0.999527,0.000378297
95000,0.999617,0.000384974
96000,0.999651,0.000382472
97000,0.999639,0.000378722
98000,0.999611,0.000375894
99000,0.9996,0.000372227
100000,0.999599,0.000368487
