1	2.66723e+06	0
2	2.66608e+06	1155.33
3	2.66388e+06	2295.49
4	2.66076e+06	3519.66
5	2.65667e+06	4917.8
6	2.6514e+06	6625.87
7	2.64454e+06	8851.53
8	2.6355e+06	11856.2
9	2.62342e+06	15972.2
10	2.60817e+06	20896.5
1	2.40732e+06	0
2	2.81058e+06	403263
3	3.03351e+06	322341
4	3.01258e+06	228888
5	3.04359e+06	179988
6	3.04019e+06	146999
7	3.00303e+06	129676
8	2.95769e+06	121108
9	2.90311e+06	119944
10	2.84867e+06	120304
1	2.3932e+06	0
2	2.41686e+06	23657.5
3	2.34227e+06	75824.5
4	2.31414e+06	60551
5	2.3299e+06	49479.8
6	2.28945e+06	57167.8
7	2.25985e+06	56661.7
8	2.272e+06	50551.9
9	2.26349e+06	45387.1
10	2.27767e+06	43002
1	2.4281e+06	0
2	2.51121e+06	83112.5
3	2.45384e+06	74794
4	2.49187e+06	65143.7
5	2.48278e+06	51272.1
6	2.45565e+06	49884.1
7	2.44654e+06	43134.5
8	2.45866e+06	39275
9	2.4581e+06	34641.9
10	2.47515e+06	35366.7
11	2.47596e+06	32000.7
12	2.47667e+06	29221
13	2.46705e+06	28550.4
14	2.453e+06	29931.4
15	2.46625e+06	30853.5
16	2.46866e+06	28961.4
17	2.48196e+06	30279.3
18	2.48819e+06	29220.6
19	2.49505e+06	28477.2
20	2.50171e+06	27826.2
21	2.50654e+06	26904.2
22	2.50402e+06	25775.3
23	2.51818e+06	28408.1
24	2.5131e+06	27669.2
25	2.51372e+06	26546.8
26	2.50677e+06	26436.2
27	2.50778e+06	25458.3
28	2.51323e+06	25130.9
29	2.51975e+06	25109
30	2.52996e+06	26318.6
31	2.52731e+06	25592.8
32	2.52797e+06	24788.8
33	2.53493e+06	25015.9
34	2.54206e+06	25294.5
35	2.54636e+06	24933.9
36	2.53706e+06	25955.5
37	2.53789e+06	25258
38	2.53632e+06	24634.8
39	2.53298e+06	24226.3
40	2.52734e+06	24275.3
41	2.53208e+06	24143.9
42	2.53167e+06	23565.6
43	2.53565e+06	23353.4
44	2.53619e+06	22823
45	2.53596e+06	22311.2
46	2.54052e+06	22291.8
47	2.54119e+06	21822.6
48	2.54158e+06	21366.7
49	2.54448e+06	21126.5
50	2.54224e+06	20820.3
