1	196.813	0
2	196.85	0.0370669
3	196.914	0.0669607
4	197.007	0.104958
5	197.137	0.15291
6	197.311	0.214474
7	197.545	0.296019
8	197.864	0.408747
9	198.309	0.573077
10	198.953	0.823162
1	198.58	0
2	197.467	1.1132
3	197.725	0.692564
4	199.887	2.21651
5	201.142	2.12672
6	202.357	2.11979
7	203.522	2.13703
8	204.492	2.0894
9	205.369	2.04061
10	206.182	1.99823
1	195.406	0
2	195.297	0.109101
3	195.947	0.653297
4	196.126	0.49537
5	195.881	0.455179
6	196.212	0.497761
7	196.575	0.555537
8	196.707	0.498874
9	197.174	0.641356
10	197.562	0.692368
1	202.089	0
2	203.623	1.53421
3	203.11	1.02381
4	204.038	1.17733
5	204.007	0.912467
6	204.229	0.777172
7	204.837	0.895248
8	205.377	0.944682
9	205.756	0.915411
10	206.304	0.985516
11	206.944	1.09693
12	207.457	1.12511
13	207.452	1.03496
14	207.411	0.959075
15	207.676	0.931385
16	207.661	0.871355
17	207.695	0.819183
18	207.78	0.777019
19	207.821	0.73611
20	207.941	0.708632
21	208.199	0.721679
22	208.3	0.695523
23	208.544	0.708088
24	208.573	0.678554
25	208.711	0.665355
26	208.8	0.645311
27	208.943	0.637302
28	209.156	0.649925
29	209.274	0.638058
30	209.195	0.621351
31	209.057	0.616725
32	209.121	0.60052
33	209.128	0.582087
34	209.003	0.578352
35	209.102	0.570279
36	209.146	0.555937
37	209.072	0.545721
38	208.885	0.56337
39	208.667	0.590282
40	208.53	0.591478
41	208.431	0.585239
42	208.341	0.578202
43	208.249	0.572012
44	208.149	0.567781
45	207.998	0.575146
46	207.878	0.575313
47	207.8	0.568192
48	207.812	0.556348
49	207.756	0.547763
50	207.621	0.553325
