1	1.3924e-21	0
2	1.00522e-21	3.87174e-22
3	9.81787e-22	2.2476e-22
4	9.73562e-22	1.59142e-22
5	1.00351e-21	1.26858e-22
6	9.96836e-22	1.03794e-22
7	9.98738e-22	8.77425e-23
8	1.01536e-21	7.77844e-23
9	1.0155e-21	6.85995e-23
10	1.01529e-21	6.13576e-23
1	1.50207e-21	0
2	1.58495e-21	8.28843e-23
3	1.59371e-21	4.86492e-23
4	1.57767e-21	3.79598e-23
5	1.60251e-21	3.84964e-23
6	1.57506e-21	4.17352e-23
7	1.58579e-21	3.6869e-23
8	1.58934e-21	3.21261e-23
9	1.60752e-21	3.36632e-23
10	1.60217e-21	3.05803e-23
1	1.91213e-21	0
2	1.84085e-21	7.12832e-23
3	1.77644e-21	7.6435e-23
4	1.80695e-21	6.20644e-23
5	1.79002e-21	5.09666e-23
6	1.81435e-21	4.82027e-23
7	1.81516e-21	4.07467e-23
8	1.80784e-21	3.60375e-23
9	1.81529e-21	3.26438e-23
10	1.81525e-21	2.91975e-23
1	1.95794e-21	0
2	1.9433e-21	1.46361e-23
3	1.94397e-21	8.47671e-24
4	1.93462e-21	1.11099e-23
5	1.92798e-21	1.08704e-23
6	1.95382e-21	2.7321e-23
7	1.95687e-21	2.32919e-23
8	1.95897e-21	2.02801e-23
9	1.95452e-21	1.84314e-23
10	1.94217e-21	2.05964e-23
1	2.05771e-21	0
2	2.05793e-21	2.24615e-25
3	2.08217e-21	2.42386e-23
4	2.05477e-21	3.23208e-23
5	2.04064e-21	2.87455e-23
6	2.0543e-21	2.71553e-23
7	2.04785e-21	2.38392e-23
8	2.04787e-21	2.06454e-23
9	2.05149e-21	1.85635e-23
10	2.06052e-21	1.89038e-23
1	1.99881e-21	0
2	2.00098e-21	2.17788e-24
3	2.00586e-21	5.0336e-24
4	2.00266e-21	4.78447e-24
5	2.00911e-21	7.4383e-24
6	2.00545e-21	7.09241e-24
7	2.00607e-21	6.0259e-24
8	2.00585e-21	5.22288e-24
9	2.00634e-21	4.63143e-24
10	2.00508e-21	4.32964e-24
11	2.00585e-21	3.99237e-24
12	2.00512e-21	3.71799e-24
13	2.00514e-21	3.42015e-24
14	2.00511e-21	3.16661e-24
15	2.00528e-21	2.95295e-24
16	2.0067e-21	3.10467e-24
17	2.0057e-21	3.08274e-24
18	2.00507e-21	2.97288e-24
19	2.00437e-21	2.90021e-24
20	2.00556e-21	2.99784e-24
21	2.00521e-21	2.87223e-24
22	2.00548e-21	2.7521e-24
23	2.00575e-21	2.64335e-24
24	2.00566e-21	2.53232e-24
25	2.00616e-21	2.47934e-24
26	2.00519e-21	2.573e-24
27	2.00537e-21	2.48267e-24
28	2.00489e-21	2.44082e-24
29	2.0054e-21	2.41017e-24
30	2.00523e-21	2.33452e-24
31	2.00515e-21	2.25963e-24
32	2.00495e-21	2.19687e-24
33	2.00524e-21	2.14979e-24
34	2.00512e-21	2.08942e-24
35	2.00506e-21	2.02955e-24
36	2.00466e-21	2.01279e-24
37	2.00489e-21	1.97084e-24
38	2.00489e-21	1.91828e-24
39	2.00477e-21	1.87184e-24
40	2.00508e-21	1.8494e-24
41	2.00498e-21	1.8065e-24
42	2.00518e-21	1.77427e-24
43	2.00486e-21	1.76113e-24
44	2.00547e-21	1.82522e-24
45	2.00543e-21	1.78453e-24
46	2.00564e-21	1.75747e-24
47	2.00569e-21	1.72051e-24
48	2.00599e-21	1.70989e-24
49	2.00568e-21	1.70332e-24
50	2.00582e-21	1.67484e-24
