0.873828	0.486234
0.866309	0.499509
0.238409	0.971165
0.0414221	0.999142
-0.269377	0.963035
-0.346739	0.937962
-0.585061	0.810989
-0.629389	0.77709
-0.736241	0.676719
-0.897123	0.441782
-0.956317	0.292332
-0.973684	0.227902
-0.980445	0.196792
-0.989952	0.141403
-0.900288	-0.435294
-0.888559	-0.458763
-0.713884	-0.700264
-0.71283	-0.701337
-0.431437	-0.902143
-0.0521989	-0.998637
0.0743203	-0.997234
0.25706	-0.966395
0.34523	-0.938518
0.356045	-0.934469
0.464992	-0.885315
0.722082	-0.691808
0.854467	-0.519506
0.902824	-0.430011
0.938163	-0.346194
0.959889	-0.280381
